Lat,Long,Depth,Magnitude
4.6,94.33,41,4.1
2.55,98.86,160,4.1
32.94,73.62,10,3.6
4.4,97.16,10,4.3
27.29,91.48,10,4.5
4.66,96.52,25,4.3
33.95,72.58,10,3.8
38.45,73.38,123,4.1
36.51,70.16,232,4.1
36.6,70.56,203,5.1
37.66,72.3,197,4
0.27,98.48,48,4.2
13.38,93.63,35,4.3
4.59,95.6,72,4.2
35.55,70.9,104,4
37.17,72.41,233,4.3
28.16,73.21,13,4
32.92,73.52,10,3.2
3.89,64.33,10,4.5
36.41,70.65,202,5
36.49,70.82,201,4.3
31.2,77.92,5,3
0.97,97.17,10,4.3
0.81,97.1,10,4.2
27.41,92.53,19,3.1
0.41,99.6,144,4.2
1.25,96.89,10,4.4
1.9,96.81,10,4.3
6.32,93.76,50,4.1
1.24,96.98,19,4.8
1.21,97.33,32,4.5
23.18,94.16,23,4.3
35.38,77.95,33,3.9
31.18,78.81,14,3.1
32.92,73.59,20,4.5
18.79,99.39,24,3.7
23.15,94.27,29,4.8
28.46,76.57,6,3.3
26.72,95.16,24,3.7
3.44,92.76,30,4.7
22.62,93.36,45,4.1
36.17,69.78,135,4
25.19,96.98,10,4.1
3.6,64.18,7,4.9
6.44,60.4,10,4.2
6.85,60.2,10,4.2
6.67,60.3,10,4.3
3.5,64.11,10,4.4
33.53,81.51,14,4
8.5,94.46,172,4.6
19.32,95.75,10,4.8
36.14,78.24,35,4.2
37.9,92.11,10,4
20,72.94,5,2.9
1.66,97.7,51,4.5
36.51,71.23,235,4
36.44,70.3,218,4
20.1,72.97,9,2.7
37.29,71.6,109,4
30.61,87.34,10,4
36.51,71.14,242,4.3
37.28,71.92,142,4.2
36.77,71.34,179,4
32.72,76.45,4,3.4
20.5,71.99,20,3.4
36.74,75.63,10,4.2
37.27,71.59,108,4.2
31.51,76.96,18,3.4
36.1,69.76,126,4.1
35.48,89.12,10,4.3
36.37,70.17,308,3.9
37.76,72.7,200,4.2
26.49,93.37,16,3.2
20.2,72.8,18,3.1
3.64,96.18,20,4.5
36.45,70.55,150,4.8
36.51,69.87,250,4.2
36.19,75.87,38,3.9
24.31,93.57,59,3.8
37.7,71.89,110,4
36.38,70.21,212,5.2
36.5,68.86,50,4.1
28.72,77.45,5,3
28.7,95.39,10,3.1
38.9,72.93,140,4.3
36.7,70.32,200,4.3
26.74,95.46,40,3.3
26.48,95.83,47,3.5
24.64,92.42,20,3.4
1.97,96.73,30,4.6
38.1,73.17,200,3.3
32.98,73.4,10,3.4
36.45,70.53,232,3.7
29.92,80.22,10,4.2
0.83,97.75,20,5
38.41,70,10,3.9
16.55,96.7,10,3.8
25.77,90.39,10,3.1
32.67,76.54,6,2.4
36.58,70.51,238,4
6.64,93.9,80,4.1
26.25,93.42,30,4.5
36.62,71.5,153,4.9
27.9,91.53,10,2.9
7.17,95.15,126,5
27.14,91.33,10,2.9
27.14,95.36,10,2.7
26.54,92.66,30,3.6
24.76,94.4,63,3.7
37.12,71.51,130,4.3
7.9,94.57,23,5.2
36.7,70.71,200,4.2
28.97,76.86,5,2.9
7.89,93.78,10,4.3
7.78,93.82,10,4.4
6.75,94.54,10,4.5
39.14,70.15,10,4.2
26.71,93.92,10,2.4
11.3,92.7,48,5
37.23,71.97,100,4.2
26.72,92.5,32,2.7
23.41,70.35,10,4.2
36.57,70.46,245,3.5
19.1,72.85,10,2.8
26.92,89.7,10,3.2
30.84,69.76,10,4.1
29.25,81.1,10,4.9
26.4,92.84,27,3.3
19.97,72.78,11,3.5
19.97,72.82,13,3
24.39,94.24,65,3.2
28.1,94.34,10,2.9
33.58,76.7,10,3
38.4,73.47,100,3.5
37.39,71.85,180,3.9
19.8,72.11,25,3.5
26.11,91.19,10,4.2
36.65,70.91,160,4
24.95,93.93,29,3.5
25.32,94.74,95,3.4
33.33,92.61,10,3.7
20.1,72.85,10,3.6
24.94,96.73,13,4
37.28,70.92,40,4.6
25.5,96.83,10,3.8
30.51,79.45,17,3.2
36.41,70.24,38,3.8
2.63,93.4,10,5.3
25.76,93.38,5,3.7
25.75,93.41,5,2.9
36.87,71.28,110,4.3
37.55,71.81,10,4.3
28.95,95.7,30,3
24.6,92.36,26,2.8
27.6,96.49,10,2.8
34.76,73.14,10,3.4
24.1,94.24,70,4.1
18.1,94.64,80,4.2
19.16,94.74,70,5.7
36.1,70.93,225,4
28.21,87.79,50,4.3
14.24,93.36,10,4.1
3.8,64.39,10,5.3
27.7,85.74,10,4.1
2.81,63.43,10,5.2
30.25,84.46,15,4.3
37.54,71.97,190,4.2
23.6,96.28,10,5.2
23.73,93.96,37,3.1
35.1,78.26,100,3.9
28.66,76.71,5,2.4
24.55,65.83,65,4.1
13.73,93.11,12,4.7
36.85,73.72,100,4
36.53,71.25,286,3.9
39.71,82.79,10,4
2.82,66.57,10,4.5
1.86,99.19,10,4.4
23.6,93.68,55,4.5
8.32,94.57,180,4.9
23.45,94.62,15,3.7
25.12,92.64,16,2.9
36.97,66.81,30,4.5
28.87,65.5,10,4.2
32.71,76.29,10,3
36.59,70.97,220,4.2
0.37,99.83,160,4.7
36.68,70.69,150,4.9
37.35,71.84,140,4.1
23.4,94.59,40,3.5
39.89,77.47,10,4.3
36.6,68.86,10,4.5
25.73,95.15,33,3.6
30.2,80.22,10,3.2
36.46,71.1,150,3.9
34.45,78.7,286,3.3
28.65,76.76,39,2.4
26.71,67.19,30,4.4
30.52,75.33,37,3.4
37.1,72.4,10,3.8
36.17,78.13,50,4.3
2.54,95.82,25,4.3
39.26,95.8,10,4
36.58,70.87,100,4.1
32.56,75.42,20,2.4
35.46,71.17,96,3.9
28.23,87.36,5,3
12.28,95.2,10,4.3
36.21,69.39,120,4
38.16,71.67,50,4.1
25.4,99.38,10,4.3
37.56,71.43,50,4.2
36.44,71.29,220,4.1
39.9,78.8,10,4.4
33.49,74.7,33,3.3
36.79,78.85,10,4.3
28.1,85.65,10,4.1
39.48,72.6,10,4.7
20.34,72.91,4,3.2
30.57,79.68,10,4.3
20.5,72.91,19,3.5
22.63,94.25,10,2.8
20.6,72.87,8,4
38.94,79.15,30,4.5
37.24,71.27,96,3.9
36.3,70.68,100,3.8
24.91,94.95,25,4.2
37.51,72.8,190,4.1
0.41,96.42,10,4.7
33.66,71.27,150,4
24.19,93.8,12,4.1
36.81,71.2,100,4.1
8.33,91.8,10,4.2
24.88,95.54,26,3.5
2.1,99.6,120,4.2
32.17,76.21,19,3.3
36.57,70.14,200,4
37.28,75.6,10,3.6
37.77,75.81,120,4
33.57,71.63,50,4.4
27.31,92.16,10,2.9
37.41,71.75,40,3.6
36.81,71.19,240,4
32.5,86.94,10,4.6
38.1,73.39,130,4.5
5.14,94.47,58,4.6
34.69,79.8,7,4.3
27.92,87.87,30,3.9
36.76,68.93,40,4.4
37.13,71.86,96,4.3
24.72,93.58,31,3.4
36.58,70.42,200,6
36.53,71.15,100,4.2
33.61,70.71,179,3.8
24.12,93.9,36,3.3
35.9,70.8,110,4
24.95,94.31,44,3.5
36.52,70.94,150,4
23.64,94.11,10,3.8
0.86,97.13,10,4.3
20.4,72.76,10,2.5
7.3,92.38,10,5.2
36.75,71.12,230,4.2
26.7,88.81,30,3.3
25.89,95.69,118,3.9
25.57,91.33,10,3.6
23.66,96.4,10,4.4
39.61,95.25,10,4.1
20.33,72.81,10,3.2
38.6,90.13,17,4
0.56,91.87,10,4.6
26.71,93.83,20,3.6
26.63,95,10,3.1
35.83,77.63,10,4
1.4,97.41,29,4.3
6.65,94.44,100,5
35.61,74.7,10,4.5
35.58,74.88,15,5.7
35.55,75.22,10,4.3
35.55,74.88,10,5.1
35.92,74.78,19,3.6
35.61,74.65,16,4.4
35.41,74.1,11,4
35.57,74.7,60,4.2
26.16,93.38,10,3.2
37.5,71.33,100,3.7
35.3,69.77,55,4.4
38.22,75.28,96,4
30.32,79.55,10,2.9
27.58,92.66,10,3.5
32.85,75.51,14,3.1
25.55,93.83,44,3
36.21,74.64,33,4.2
33.93,60.28,10,5.4
8.9,94.7,10,4.2
33.92,60.43,10,4.3
35.76,74.77,39,4.1
32.69,76.52,10,3.6
28.82,91.97,10,4.1
32.69,76.62,8,3.4
25.62,63.2,5,4.8
28.21,91.91,10,4
31.93,66.88,10,4
26.16,89.94,41,3.2
38,72.1,5,4.3
39.37,72.72,10,4.4
25.9,93.54,10,3
29.95,85.39,10,4.3
29.97,85.42,10,4.3
30.38,85.54,10,4.3
36.49,70.38,210,4.2
31.3,77.1,1,3.6
1.15,67.23,10,4.3
8.85,93.56,30,4.7
23.91,94.44,118,3.9
25.1,92.14,38,3.7
2.46,96.43,10,6.3
2.15,96.27,17,4.2
37.22,71.82,145,4.5
2.13,96.23,10,4.4
35.58,69.98,100,4
1.96,96.18,10,4.2
1.82,96.82,25,4.4
36.77,71.56,155,4.4
32.72,73.4,80,4.3
37.24,71.28,96,4
26.99,92.71,24,2.9
25.58,90.29,5,2.8
27.58,67.39,10,4
34.88,74.54,10,4.9
32.21,76.21,2,3.5
2.6,97.84,60,4.7
29.2,80.12,10,3.8
29.38,81.86,100,4.4
29.46,81.69,10,4.3
23.69,94.16,90,4.3
30.7,76.82,10,2.5
5.25,94.7,60,4.3
33.4,76.11,7,3.1
39.43,73.41,10,4.1
27.87,94.18,7,2.9
25.57,94.73,89,3.2
33.99,60.36,10,4.1
24.66,95.13,210,4.2
29.23,91.51,430,4.4
39.72,77.15,10,5
36.52,70.9,160,4.1
36.47,70.69,186,4.3
25.4,95.21,92,3.5
4.61,95.7,54,4.7
26.37,66.45,10,4.7
31.61,93.44,10,4.5
32.43,76.1,7,3.7
39.63,77.27,10,4.6
39.74,77.1,10,4.2
39.1,77.14,10,4.3
39.87,77.44,10,5.2
39.92,77.53,10,4.9
39.69,77.5,10,4.5
19.72,98.94,10,5.2
35.46,70.1,95,4.3
35.97,74.35,28,4
27.17,92.36,9,2.7
36.62,70.78,96,4
32.75,76.9,5,2.6
32.91,73.36,10,3.6
39.82,77.19,90,4.1
36.41,74.2,15,4.1
39.88,77.39,10,4.3
26.12,95.81,22,3.2
23.7,94.17,15,4.4
37.92,79.82,10,4.2
0.58,99.89,150,4.6
37.1,70.19,290,4.2
28.45,91.69,15,4.4
28.21,91.94,5,3.3
2.2,96.2,10,4.6
36.85,91.59,10,4.8
32.73,76.6,4,3.1
32.77,76.1,4,2.4
8.27,94.25,2,4.5
27.5,94.5,30,2.9
36.4,70.25,145,4.3
20.45,93.32,25,5.2
33.2,98.67,36,4.5
35.99,72.27,336,4.2
32.83,98.15,10,4.2
37.62,72.23,140,4.1
39.25,71.71,10,5.5
39.17,71.6,10,4.7
29.21,86.54,193,4.2
37.61,72.38,176,4.7
22.61,95.42,80,3.6
36.53,71,213,4.3
36.27,69.68,131,4.1
31.98,94.9,10,5.2
25.2,93.82,29,2.5
25.71,90.96,9,2.8
27.7,92.72,9,2.9
38.66,73.2,10,4.4
32.83,76.42,5,2.4
16.86,79.94,11,4.4
32.9,75.92,10,3.6
25.86,90.28,12,3.2
24.78,91.66,40,4.5
3.8,97.71,89,4.5
35.71,75.21,10,4.4
27.13,92.38,9,3
30.72,69.98,170,4.3
36.81,71.7,109,4
7.28,92.6,18,5.1
38.7,70.37,10,5.1
0.55,91.89,10,4.6
36.56,70.7,130,4.1
24.5,94.9,125,4.2
10.37,93.73,10,4.8
28.79,91.76,10,4.4
7.14,91.1,29,4.6
36.53,69.47,275,4.2
39.4,94.74,11,4.6
25.31,94.59,79,3
39.85,77.21,10,4.5
24.68,97.75,10,4.2
31.6,66.36,190,4.5
34.7,65.58,10,4.8
29.1,95.57,19,5.1
38.33,75.2,121,4.1
36.53,70.97,71,4.4
37.56,72.18,195,4.2
1.1,91.84,11,4.9
34.6,70.59,10,4.3
3.4,98.99,182,4.2
19.54,95.79,87,4.3
21.74,94.6,36,4
36.55,71.21,125,4.9
7.29,73.45,10,4.3
18.59,73.3,17,2.5
11.7,93.4,125,4.3
30.3,79.86,11,4.5
26.34,90.85,5,4.9
12.89,92.64,11,4.4
20.57,93.83,51,4.5
23.11,94.91,26,4.2
1.43,98.98,97,4.7
13.14,93.2,45,4.8
8.37,92.58,10,4.4
17.59,94.2,10,4.4
4.57,83.41,15,4.7
36.51,68.62,10,4.3
0.65,98.95,84,4.4
10.59,94.16,17,4.2
36.51,71.23,238,4
25.8,94.62,77,3.6
22.61,93.56,49,4.2
34.76,77.57,69,3.6
36.36,70.1,162,4
35.71,74.62,10,4.3
3.97,63.48,10,4.2
33.83,75.95,15,3.6
19.12,96.36,10,4
37.9,72.7,165,4.5
38.97,71.89,11,4.5
35.67,74.54,10,4.1
34.55,85.66,9,5
34.52,85.71,23,4.6
25.55,92.89,17,3.3
39.89,77.43,10,4.8
37.13,71.56,184,4.6
25.75,94.91,77,3.3
24.39,94.42,62,3.2
25.62,91.77,11,2.7
24.57,90.2,11,4
37.56,72.2,140,4.2
32.94,76.6,5,3.6
25.51,91.14,8,3
32.95,76.28,8,5
19.56,77.1,25,2.5
32.98,76.12,9,3.6
36.2,69.76,96,4
31.39,77.52,11,2.7
33,76.21,4,3.1
33.1,76.26,8,4.1
36.18,70.45,96,4.4
0.51,98.68,72,4.3
33.3,76.2,8,3.2
36.49,71.2,123,4
26.47,92.12,35,4.2
27.95,94.27,3,3.2
31.28,77.36,5,3.2
36.4,70.78,272,4.1
36.36,70.52,265,3.9
23.76,93.95,10,3
28.8,91.97,10,3.4
36.16,70.85,128,3.8
23.97,95.4,15,2.9
38.44,74.26,100,3.7
25,94.92,109,3.2
16.73,94.3,37,4.4
25.73,90.81,5,2.6
24.31,96.71,38,4.7
36.62,70.66,200,3.7
33.26,75.75,10,3.4
34.13,96.84,10,4.3
36.39,70.53,10,3.6
25.84,97.13,10,4.1
27.32,94,5,2.8
28.52,92.2,5,3
29.44,67.52,10,4.1
27.91,65.81,30,4.6
36.8,68.93,200,3.8
24.58,94.77,22,3.3
35.5,77.53,15,3.5
36.58,70.98,100,4.6
23.1,96.41,158,4.3
37.36,75.73,10,4
36.62,71.4,10,3.4
32.9,85.88,10,4
29.94,79.99,5,2.7
29.92,67.59,100,4
36.72,71.18,39,3.6
24.4,83.5,10,3.4
19.89,72.33,10,2.5
32.95,85.67,10,5
33.58,86.1,10,3.4
33.44,85.96,10,3.7
32.71,85.89,10,4
25.76,94.52,5,2.8
19.96,72.71,10,3.2
26.17,97.32,10,3.2
27.8,94.29,5,2.6
36.51,80.89,50,4.1
32.89,86.25,10,3.4
36.52,71.18,283,3.8
36.63,71.32,100,3.7
37.36,71.74,100,3.4
4.18,97.59,203,5
30.93,78.8,10,2.7
38.23,74.9,150,4
32.58,78.5,10,4
32.79,86.4,80,4
32.75,85.44,10,5
35.8,67.37,100,3.6
27.12,92.3,5,2.7
36.43,70.82,56,4.1
27.41,91.16,5,3
29.18,97.3,70,3.9
37.34,70.96,100,4.2
28.17,83.77,10,4
32.9,85.7,10,4
32.8,86.34,10,4.5
23.7,93.92,37,2.9
36.51,70.79,100,3.3
26.96,75.36,10,3.2
36.7,70.73,200,3.9
25.56,90.88,5,3.4
32.91,85.82,10,3.5
34.67,69.32,10,4
34.69,73.2,10,3.5
31.3,79.1,5,3.2
19.93,72.81,21,3.5
8.92,94.4,10,4.7
37.93,74.31,10,3.5
39.66,72.12,100,4.3
28.49,87.31,10,5.4
27.26,92.82,10,3.3
36.1,70.42,100,3.5
37.3,71.5,100,3.7
37.21,71.57,100,3.4
33.42,76.24,150,3.7
37.5,71.4,110,4.2
30.64,78.79,10,3.1
18.42,82.1,8,4.1
37.18,71.67,10,3.8
23.2,94.5,10,3.6
37.19,71.63,100,3.7
25.38,90.81,5,3
37.36,71.84,100,3.9
25.9,96.79,10,2.8
36.59,70.37,200,4
25.4,96.65,10,4.1
25.91,94.17,10,2.9
28.5,76.58,10,3.3
32.72,73.75,10,3.2
38.14,94.6,33,4.7
28.64,76.98,5,3.1
7.89,92.17,10,4.5
28.85,77.2,15,2.7
24.74,95.5,111,2.9
28.78,87,10,3.3
28.73,87.49,10,3.8
24.38,94.67,94,3.7
25.9,91.84,11,2.4
26.66,93.2,29,2.6
36.33,70.81,100,4
36.57,70.3,100,3.7
38.18,76.89,200,3.7
36.38,70.97,100,4.1
38.92,69.93,10,4.2
30.3,80.21,5,3
31.79,71.82,10,3.9
32.74,76.15,5,2.9
32.7,76.16,5,2.8
32.73,76.17,5,3.7
32.72,76.15,4,2.6
32.72,76.11,5,3.3
32.72,76.17,4,4.2
32.73,76.15,5,2.8
32.28,76.63,5,3
32.7,76.26,5,3
32.74,76.17,10,3.8
32.69,76.2,5,2.8
32.77,76.11,10,3.2
26.47,93.38,17,2.7
37.47,72.23,278,4.3
27.36,92.17,5,2.5
36.67,71.17,259,4.3
36.33,69.96,244,3.7
32.8,76.1,7,2.3
37.2,71.82,10,3.2
32.72,76.16,5,2.6
27.36,92.18,5,2.7
36.37,77.25,10,3
32.74,76.16,5,2.6
32.93,76.39,7,4.2
32.72,76.18,5,2.8
32.74,76.15,5,2.4
24.93,93.78,31,2.6
32.72,76.19,5,2.5
36.1,69.82,98,4.2
32.72,76.11,10,2.9
32.73,76.14,5,3.4
38.8,73.58,100,3.4
37.9,70.57,214,5
37.26,71.57,100,3.6
36.52,70.79,283,3.4
25.64,91.63,6,3.1
34.96,72.93,156,3.2
28.1,68.41,10,3.1
33.1,98.48,10,5.4
29.57,79.71,16,3.2
20.5,72.87,12,3
37.47,73.93,222,3.6
33.32,99.13,10,4.2
32.88,86.79,30,3.9
29.44,80.86,10,3.3
26.26,97.4,10,3.7
27.74,91.98,10,2.9
36.9,70.62,238,4.1
32.33,76.74,5,2.8
12.3,76.78,7,3.2
26.24,93.17,18,3.2
24.1,92.35,24,2.7
36.95,72.4,95,3.2
32.89,85.6,10,4.8
35.66,74.9,39,4
32.46,85.47,10,4.4
34.44,70.64,80,3.9
37.35,71.51,235,3.6
28.91,76.7,2,2.5
26.48,92.71,20,4.3
26.87,92.72,15,2.9
20.1,72.94,11,3.1
25.48,93.36,10,2.7
36.62,70.54,250,4.4
33.88,99.13,38,4.3
32.36,76.67,4,3.1
24.26,82.48,5,3.4
24.24,82.55,10,3.3
36.9,69.5,38,3.8
36.77,68.99,34,3.8
36.35,71.36,220,4
36.42,71.2,150,3.8
26.33,93.53,13,2.5
20.23,72.88,2,2.2
2.86,96.57,10,4.9
33.18,76.45,5,2.6
37.67,72.17,150,3.2
29.59,77.58,5,2.3
37.55,71.91,153,3.8
29.35,95.3,126,4.4
20.25,72.91,7,2.6
27.57,92.74,4,3.3
24.7,94.19,39,3.1
33.11,86.39,30,3.7
27.39,88.6,6,3.2
31.19,78.9,10,2.5
37.24,71.97,274,3.7
34.75,72.35,10,3.5
23.49,87.2,6,4
27.4,91.74,32,3.7
25.8,94.39,29,3.4
32.77,76.11,9,2.2
37.31,71.64,179,4.1
28.68,77.61,10,2.5
32.66,96.43,10,4
36.3,68.8,36,3.9
36.83,70.42,194,3.9
36.57,71.7,187,5.1
24.72,94.86,168,3.4
27.8,91.8,10,2.7
33.35,76.65,4,3
35.1,70,109,3.9
36.51,70.74,93,3.4
30.3,80.4,5,3.1
37.13,71.66,38,3.2
37.61,73.54,33,3.6
36.45,70.76,138,3.6
36.42,70.6,20,3.9
37.99,67.94,10,4.1
29.45,69.41,10,3.5
36.67,70.12,125,3.5
39.97,76.49,10,3.6
28.74,77.24,5,3.6
33.6,71.38,10,3.5
26.78,91.19,10,3.1
28.7,77.16,6,2.7
37.37,71.82,170,3.8
30.1,80.98,9,3.6
12.2,92.75,51,4.2
23.26,93.56,10,2.9
25.8,91.78,5,3.2
39.57,83.35,10,3.9
29.57,82.71,13,3.7
37.25,71.8,82,4.3
27.65,92.76,8,3.7
33.51,69.12,10,3.5
37.48,71.85,118,4.3
37.28,72.29,308,4.2
4.1,96.79,54,4.8
36.63,71.14,208,4.3
36.97,71.53,150,4.1
30.39,93.81,34,3.7
35.82,70.85,223,3.9
27.56,86.6,10,4
21.4,94.48,10,3.3
36.61,71.35,126,4.5
36.56,68.82,10,3.9
28.72,77.15,12,2.2
22.63,94.4,65,5.9
33.38,71.34,10,3.4
32.95,75.1,3,3
36.47,70.39,150,4.3
37.31,72.9,265,3.9
36.62,71.7,244,3.5
32.84,76.31,5,2.3
27.66,93.7,14,4.2
36.97,72.38,125,3.4
36.47,71.7,273,3.8
27.99,93.92,10,3.9
37.4,71.13,156,4.2
22.51,94.5,10,3.4
37.5,71.99,150,3.2
36.31,71.24,202,4.3
29.89,79.9,5,2.2
33.55,99.65,33,3.8
25.58,90.16,38,3.8
28.96,76.72,6,2.9
32.2,93.57,10,4.2
33.11,76.27,5,2.8
17.26,94.89,16,3.9
31.5,66.8,10,3.7
39.33,70.2,10,3.9
29.48,69.78,10,3.6
36.35,70.2,150,4.1
39.13,76.84,10,3.7
29.54,76.35,4,2.9
28.89,76.66,8,2.6
9.52,93.6,12,4.7
36.4,74.93,10,3.1
34.19,69.84,10,3.6
36.6,70.72,209,3.8
30.42,79.35,9,3.3
39.65,70.89,10,4.2
36.25,70.92,121,3.3
37.12,71.5,38,3.6
22.59,93.1,10,3.4
20.63,78.58,5,3.2
37.18,71.69,120,3.6
29.16,80.72,5,3.3
32.99,76.18,8,3
23.85,95.71,10,4.3
38.26,69.46,10,4.2
36.4,71.6,181,3.8
38.16,74.27,152,3.6
37.37,67.64,10,4.3
37.84,68.54,10,3.9
37.57,67.97,10,4.5
37.71,68.7,10,4
37.62,68.64,10,3.7
37.4,67.12,10,3.2
29.93,69.11,10,4.2
30.7,69.2,10,4
32.44,76.49,5,2.5
32.69,76.67,5,2.3
27.63,91.37,10,2.6
37.11,71.42,150,3.5
27.9,89,3,3.9
37.9,71.35,125,4
30.39,77.29,10,2.8
19.79,77.32,11,3.1
12.14,92.78,37,4.3
36.64,70.6,315,3.7
1.99,97.27,30,4.5
32.37,76.14,5,3.7
36.73,70.21,150,5.2
39.57,69.59,38,3.8
36.67,70.72,150,3.5
36.16,69.91,125,3.8
27.87,70.91,10,3.3
39.79,77.11,10,4.2
29.92,79.89,5,2.6
1.53,99.59,12,5.4
32.13,89.34,10,4.5
26.5,94.71,34,3.6
2.1,89.6,10,4.3
36.75,71.21,250,4.2
2.24,93.61,10,4.1
24.4,82.3,36,3.9
28.96,77.6,3,3
3.42,95.28,30,4.3
20.28,72.92,10,2.5
26.32,93.2,41,3.4
39.36,71.63,10,4.4
33,85.64,10,4
27.19,92.83,8,3.6
24.21,94.42,32,3.4
36.44,71.6,103,4.2
28.43,77.42,10,2.6
20.1,94.44,83,4
37.16,71.23,90,4.3
0.65,98.96,69,4.3
39.79,73.97,10,5.2
16.65,94.41,10,4.1
4.93,94.86,53,3.9
36.64,70.13,207,4.2
36.5,70.67,195,4.3
0.17,99.89,65,4
24.32,93.75,31,3.5
22.1,68.92,12,4.2
28.8,77.24,5,3.6
38.33,68.71,10,3.9
36.41,70.92,39,4.1
36.58,70.87,206,4.5
2.27,95.3,10,4.5
24.89,93.92,41,4.4
36.6,71,150,4.1
27.7,86.12,10,4.8
39.64,73.91,10,4.6
2.3,96.47,36,4.2
26.1,62.26,10,4.5
36.58,70.38,207,4.4
36.37,71.34,90,4.2
31.53,77.48,10,3.4
36.6,70.79,150,4
1.54,92.2,10,4.3
24.98,94.71,105,3.3
20.54,96.11,10,4.4
29.96,94.98,10,4.3
32.71,76.7,4,2.8
32.31,76.1,4,3.2
16.89,94.65,10,4
34.43,68.92,10,4.1
36.49,69.53,70,4.4
37.7,72.15,130,4
39.11,74.48,10,4.5
37.9,69.45,10,4.4
36.61,70.89,205,4.3
32.75,85.42,10,4.2
32.87,85.52,10,4.5
11.53,93.4,98,4.1
14.45,94.4,35,4.6
36.3,70.8,90,4.5
0.46,98.23,35,4.1
34.4,70.3,28,4.5
34.3,70.15,30,4.4
4.97,94.52,50,4.5
24.42,93.69,35,5.2
37.83,72.93,146,4.4
34.24,70.98,10,4.2
2.76,96.61,35,4.2
36.5,70.79,141,4.2
32.53,79.49,10,4.2
28.4,77.48,10,2.7
35.74,79.63,150,4.4
12.23,92.74,3,4.4
28.82,76.75,4,4.2
28.8,76.73,5,2.9
25.1,64.33,10,4.6
36.68,71.15,218,4.1
27.83,84.91,40,4.3
12.57,93.19,60,4.4
10.86,92.53,8,4.6
28.79,76.85,5,3.2
30.98,78.92,10,2.7
28.45,91.89,5,3.2
19.31,77.23,20,3
25.8,93.98,29,3.3
36.62,71.37,130,3.9
24.83,91.9,20,4.1
28.46,77.48,5,3.1
5.17,95.67,50,4.6
25.68,91.7,5,2.6
37.18,71.3,230,4
37.33,72.35,301,3.6
36.51,70.89,264,4.2
1.72,97.46,67,5.2
25.72,90.65,5,2.8
25.35,94.91,88,3.4
23.17,92.77,10,3.7
37.97,72.89,104,4
28.84,76.75,19,2.5
22.92,94.36,100,3.6
37,71.53,200,3.8
37.6,72.32,10,3.1
30.56,79.32,5,2.6
28.58,91.79,10,3.9
24.84,94.12,50,2.8
13.98,91.41,10,4.3
20.4,72.63,5,2.6
32.58,76.21,5,3
32.24,76.46,5,2.7
24.74,95.9,120,3.6
26.36,93.1,38,2.8
36.52,71.21,272,3.6
37.91,72.26,150,4
38.16,73.94,150,4
32.6,69.64,10,3.8
26.36,91.33,20,3.2
33.2,73.63,10,4
24.84,93.5,8,2.8
24.38,93.78,64,3
37.28,71.79,38,3.8
27,97.56,10,4.3
23.28,93.78,60,4.3
23.32,70.4,10,4.9
25.67,90.86,5,2.7
32.94,75.86,10,3
32.97,75.87,5,3.1
32.97,75.88,4,3.2
32.97,75.88,3,3.2
32.94,75.92,11,3.3
23.36,70.36,10,4
23.52,70.31,10,3
33.55,75.6,10,3.3
32.91,75.94,11,2.9
38.2,72.32,130,5.5
32.99,75.87,10,3.6
36.62,70.99,212,5.1
18.65,94.14,35,4.5
31.27,71.97,10,3.4
37.45,71.75,100,3.8
19.98,72.73,10,2.5
25.28,63.4,10,4.5
28.82,76.74,7,2.1
6.8,92.93,10,4.9
36.16,71.38,220,4.2
36.63,69.95,200,3.9
23.45,70.27,10,3.2
22.52,94.18,80,4.6
37.26,71.92,100,3.8
28.81,76.74,5,2.4
28.79,76.73,5,2
35.5,73.25,39,3.8
33.53,99.21,10,4.1
21.91,94.68,120,4
23.79,93.6,40,5
32.87,86.29,10,4
37.45,72.5,10,3.6
23.1,93.33,10,5.4
36.89,71.48,277,3.7
28.36,91.89,10,3.1
25.75,94.53,29,3
19.4,83.9,10,3.8
38.91,69.95,100,4
19.49,77.2,5,3.1
23.98,92.1,31,3.7
36.44,71.5,100,4.2
22.72,93.69,10,3.3
22.97,93.39,5,4.2
28.8,76.77,9,3
33.51,70.92,10,4
25.26,93.22,10,3
37.3,71.51,150,3.6
23.9,93.39,5,4.5
28.92,76.71,5,2.2
26.19,94.25,10,3.5
34.47,73.18,100,3.7
24.57,91.93,10,2.6
35.72,82.53,10,4.9
36.1,82.43,10,5.7
35.38,82.44,10,4.8
35.1,82.16,10,4
35.58,82.73,10,4.2
35.97,82.82,10,4.5
28.82,76.75,10,3
25.42,89.36,5,3.2
36.49,74.87,28,4.5
20.84,94.38,80,4.1
36.78,69.35,60,4.5
35.79,82.55,7,4.5
24.37,94.44,100,3.1
37.11,71.73,214,4
28.88,76.57,5,2.7
12.79,92.87,45,4.1
24.58,94.61,36,4.1
25.75,90.32,10,3.7
25.17,94.48,59,2.8
36.41,71.36,100,3.8
36.8,72.3,340,3.6
36.52,71.17,250,3.8
37.12,71.13,97,4.3
39.3,70.8,86,4.1
28.93,76.65,22,2.4
33.15,75.99,5,4
38.9,76.21,10,3.9
37.3,72.4,20,3.4
33.16,76.3,5,4.5
25.52,91.56,8,2.9
26.33,92.5,19,2.6
37.29,71.75,180,3.8
